,timestamp,open,high,low,close,volume
33,2/14/2022,5426.26,5731.04,5416.474,5551.98,7202155
34,2/11/2022,5674.62,5762.5442,5427.1,5478.34,7558939
35,2/10/2022,5629.4,5712,5549.04,5687.78,8452915
36,2/9/2022,5721.1,5781.72,5583.06,5780.46,7738227
37,2/8/2022,5574.52,5692.54,5541.62,5649.42,6818543
38,2/7/2022,5742.38,5772.9,5509.7,5629.4,8232859
39,2/4/2022,5702.34,5778.78,5552.9474,5742.38,7789798
40,2/3/2022,5900.16,6009.64,5659.92,5678.4,9905210
41,2/2/2022,6275.5,6327.72,5970.72,6012.72,14346010
42,2/1/2022,6061.44,6418.72,5957.5614,6399.82,22568099
43,1/31/2022,5627.58,5987.8,5574.8,5979.96,20047452
44,1/28/2022,5414.64,5418,5209.12,5381.04,11966605
45,1/27/2022,5348.84,5527.2,5293.4,5413.8,24324747
46,1/26/2022,5295.78,5357.24,4992.68,5035.8,12683981
47,1/25/2022,5307.96,5427.94,5111.82,5129.88,15145816
48,1/24/2022,5374.74,5421.64,4920.44,5420.1,32386782
49,1/21/2022,5605.95,5728.0986,5319.86,5565,58904266
50,1/20/2022,7248.4972,7372.96,7097.02,7115.5,12658993
51,1/19/2022,7210,7324.94,7147.14,7222.04,4226987
52,1/18/2022,7281.12,7304.5,7121.52,7151.2,4772067
53,1/14/2022,7246.4,7537.18,7166.32,7359.66,7861109
54,1/13/2022,7518.84,7571.06,7255.64,7268.8,4475063
55,1/12/2022,7619.78,7619.78,7448.28,7521.08,3787372
56,1/11/2022,7517.86,7614.74,7420.98,7571.76,3063783
57,1/10/2022,7538.86,7611.66,7368.48,7557.9,4486145
58,1/7/2022,7692.44,7748.02,7535.045,7574.84,3382873
59,1/6/2022,7760.76,7887.04,7588.14,7746.06,5711795
60,1/5/2022,8288,8299.76,7936.32,7945.28,4148749
61,1/4/2022,8398.74,8405.7386,8142.4,8276.1,4393135
62,1/3/2022,8478.54,8539.86,8267.84,8363.18,3068808
63,12/31/2021,8540.14,8597.05,8428.7,8434.16,1961618
64,12/30/2021,8581.86,8688.54,8557.3614,8569.26,1625093
65,12/29/2021,8549.94,8595.72,8465.52,8547.56,1287513
66,12/28/2021,8609.3,8657.74,8535.66,8549.94,1884116
67,12/27/2021,8610,8610,8529.5,8583.68,2062233
68,12/23/2021,8629.6,8636.32,8505.98,8597.26,1621146
69,12/22/2021,8447.04,8607.48,8436.82,8599.36,2335745
70,12/21/2021,8365.6076,8509.48,8314.0554,8468.88,2319390
71,12/20/2021,8210.02,8440.3858,8179.64,8312.36,3358404
72,12/17/2021,8282.54,8305.5,8144.36,8214.22,4433706
73,12/16/2021,8359.26,8439.6312,8232,8274.84,3143217
74,12/15/2021,8374.52,8479.66,8183.14,8470.56,2866196
75,12/14/2021,8381.94,8432.06,8233.82,8371.86,2984536
76,12/13/2021,8568,8576.96,8393.28,8463.84,2517915
77,12/10/2021,8634.92,8648.36,8482.32,8563.24,2748774
78,12/9/2021,8786.12,8823.36,8546.16,8554,2376321
79,12/8/2021,8820,8854.37,8724.8,8793.12,2220308
80,12/7/2021,8677.62,8804.46,8559.6,8758.12,3125190
81,12/6/2021,8484.14,8642.06,8414,8577.66,3075672
82,12/3/2021,8718.5,8757,8316,8429.82,4829282
83,12/2/2021,8639.4,8755.04,8580.32,8630.58,3331131
84,12/1/2021,9092.72,9163.28,8638.98,8648.78,3897019
85,11/30/2021,9354.765,9455.32,8960.14,8986.6,5608919
86,11/29/2021,9284.8,9351.86,9216.06,9293.76,2529364
87,11/26/2021,9450,9469.67,9249.38,9318.96,2872513
88,11/24/2021,9212.14,9260.16,9115.4,9216.06,1867282
89,11/23/2021,9214.52,9330.02,9044.7,9156.84,2320917
90,11/22/2021,9464.28,9512.72,9190.58,9228.8,2765318
91,11/19/2021,9692.9,9718.24,9450,9503.2,2614852
92,11/18/2021,9682.54,9684.36,9516.29,9548.28,2014992
93,11/17/2021,9660,9813.8516,9605.26,9683.66,2732831
94,11/16/2021,9495.78,9637.0386,9476.6,9623.6,2077387
95,11/15/2021,9537.29,9593.6386,9400.86,9510.62,2872186
96,11/12/2021,9240.14,9566.76,9153.48,9556.54,4128862
97,11/11/2021,9103.36,9321.48,9095.87,9206.12,2868311
98,11/10/2021,9142.14,9244.6284,8989.54,9056.74,2405785
99,11/9/2021,9151.8,9247,9107.28,9183.86,2376248
100,11/8/2021,9104.06,9184,9013.06,9120.3,2887523
101,11/5/2021,9295.58,9318.96,9030.14,9040.08,5283488
102,11/4/2021,9602.46,9603.16,9317,9357.6,4865023
103,11/3/2021,9481.78,9651.46,9481.78,9636.06,2334852
104,11/2/2021,9563.54,9627.52,9433.48,9488.08,3878793
105,11/1/2021,9646.84,9659.58,9471.56,9536.38,3065876
106,10/29/2021,9422.84,9673.5786,9397.36,9664.34,3825279
107,10/28/2021,9393.2902,9475.2,9352.42,9436.7,2859409
108,10/27/2021,9366,9399.74,9265.9,9280.88,2276914
109,10/26/2021,9432.64,9470.8586,9278.78,9359.28,2904840
110,10/25/2021,9292.36,9462.32,9198.98,9403.24,3833526
111,10/22/2021,9125.34,9316.44,9125.34,9306.92,6186016
112,10/21/2021,8804.46,9156.14,8801.1,9144.24,8437070
113,10/20/2021,8758.0192,8923.6,8640.1,8751.96,10621997
114,10/19/2021,8917.566,8974,8852.2,8946,7633147
115,10/18/2021,8849.4,8937.74,8688.2614,8931.58,4669071
116,10/15/2021,8932,8951.88,8752.24,8796.06,4116874
117,10/14/2021,8851.22,8916.32,8775.06,8873.2,2672535
118,10/13/2021,8850.5074,8850.5074,8709.4,8816.64,2424638
119,10/12/2021,8862.28,8927.17,8707.86,8749.16,3227349
120,10/11/2021,8864.73,8951.88,8774.92,8778.56,2862470
121,10/8/2021,8878.31,9013.2,8832.04,8857.24,3272093
122,10/7/2021,8991.1528,9055.76,8826.3,8845.9,3556886
123,10/6/2021,8794.52,8958.1786,8769.04,8947.4,4580434
124,10/5/2021,8497.16,8965.46,8496.46,8887.34,9534293
125,10/4/2021,8587.46,8765.75,8325.52,8446.9,4995932
126,10/1/2021,8459.36,8609.86,8365.07,8584.1,4090847
127,9/30/2021,8512.7,8666,8512.7,8544.76,6616040
128,9/29/2021,8246.14,8538.3186,8232.14,8386.84,6221026
129,9/28/2021,8246,8393.4942,8122.24,8173.9,4431051
130,9/27/2021,8231.3,8310.12,8077.02,8296.96,2504738
131,9/24/2021,8295,8301.72,8170.96,8293.46,2126246
132,9/23/2021,8271.06,8390.48,8247.8214,8305.64,2526161
133,9/22/2021,8115.66,8339.1,8115.66,8269.1,4021845
134,9/21/2021,8096.34,8146.32,7971.18,8023.96,2250884
135,9/20/2021,8215.06,8281.42,7953.12,8056.02,3732227
136,9/17/2021,8229.9,8263.92,8131.9014,8250.9,4145145
137,9/16/2021,8180.2,8224.72,8088.08,8211,1832028
138,9/15/2021,8094.38,8184.68,8055.18,8160.18,2755615
139,9/14/2021,8188.46,8221.92,8057.84,8088.64,3456958
140,9/13/2021,8379.98,8379.98,8158.85,8250.06,3062871
141,9/10/2021,8374.24,8532.3,8311.38,8382.08,3950764
142,9/9/2021,8490.58,8532.16,8351.7,8365.56,2954214
143,9/8/2021,8453.76,8618.4,8339.94,8484.7,5424503
144,9/7/2021,8325.66,8593.9,8315.86,8493.94,5830979
145,9/3/2021,8201.2,8286.2962,8163.96,8267.42,2684005
146,9/2/2021,8171.52,8382.5938,8171.52,8239.7,6184782
147,9/1/2021,7966,8274,7966,8148.98,5626214
148,8/31/2021,7925.68,7972.72,7862.554,7968.66,2431886
149,8/30/2021,7801.5,7940.3072,7790.3,7926.52,2434839
150,8/27/2021,7722.4,7898.38,7689.5,7824.88,3252595
151,8/26/2021,7646.24,7736.456,7642.6,7701.68,1595499
152,8/25/2021,7702.24,7739.76,7636.3,7666.12,2065621
153,8/24/2021,7720.776,7774.3974,7689.78,7747.74,2109525
154,8/23/2021,7643.72,7777.7,7612.36,7746.62,2602010
155,8/20/2021,7631.26,7719.4362,7547.4,7656.32,3776429
156,8/19/2021,7318.36,7677.46,7306.18,7611.94,7497292
157,8/18/2021,7280,7369.32,7261.1,7306.18,2582046
158,8/17/2021,7216.51,7291.06,7198.8,7264.74,2309803
159,8/16/2021,7213.36,7327.32,7172.2,7250.88,2033176
160,8/13/2021,7176.96,7300.16,7161.14,7222.88,2136762
161,8/12/2021,7166.04,7182,7100.8196,7150.08,1686170
162,8/11/2021,7238,7273.98,7136.78,7173.6,1673904
163,8/10/2021,7280,7291.06,7181.51,7221.76,1960544
164,8/9/2021,7296.0566,7317.3786,7251.86,7279.58,1367782
165,8/6/2021,7336,7375.76,7271.46,7287.7,1919798
166,8/5/2021,7239.82,7355.74,7196.28,7348.46,2556687
167,8/4/2021,7182,7251.72,7145.18,7242.9,2039374
168,8/3/2021,7201.46,7218.82,7075.18,7151.48,2579427
169,8/2/2021,7266,7277.9,7147.14,7212.1,2096632
170,7/30/2021,7177.66,7277.06,7153.4988,7245.98,2537107
171,7/29/2021,7279.44,7290.9186,7193.0978,7199.5,1704378
172,7/28/2021,7305.48,7342.58,7237.72,7270.2,2390466
173,7/27/2021,7253.12,7307.3,7168.7,7264.74,2759037
174,7/26/2021,7201.32,7295.82,7126.1414,7230.86,2254538
175,7/23/2021,7170.24,7243.74,7065.24,7215.74,3820478
176,7/22/2021,7142.8826,7191.52,7098,7164.78,4328061
177,7/21/2021,7365.82,7433.86,7078.54,7190.82,11906793
178,7/20/2021,7364.98,7512.96,7284.2,7434.7,6930440
179,7/19/2021,7364.7,7488.782,7311.3614,7451.92,3885764
180,7/16/2021,7585.34,7616.84,7378.7,7424.34,3442101
181,7/15/2021,7755.58,7805.5586,7534.8,7601.3,5713873
182,7/14/2021,7574.14,7757.4,7574.14,7671.3,4659535
183,7/13/2021,7500.64,7634.62,7500.64,7569.52,2751593
184,7/12/2021,7564.2,7569.0958,7460.88,7522.34,1780738
185,7/9/2021,7434,7535.64,7400.12,7503.72,2777231
186,7/8/2021,7433.02,7497,7407.26,7430.64,3268988
187,7/7/2021,7619.36,7624.96,7443.24,7503.44,2722498
188,7/6/2021,7462,7600.04,7462,7582.96,2775051
189,7/2/2021,7497,7539.4914,7411.46,7475.72,1980316
190,7/1/2021,7360.08,7518.56,7360.08,7469.56,2805402
191,6/30/2021,7476.7714,7481.32,7375.48,7394.94,2773445
192,6/29/2021,7469.7,7505.82,7399.98,7469,2314647
193,6/28/2021,7393.68,7475.1586,7343.84,7462.42,2820227
194,6/25/2021,7403.76,7462.84,7350,7378.98,5299072
195,6/24/2021,7251.44,7293.44,7201.6014,7252.84,3361202
196,6/23/2021,7118.72,7232.82,7114.8,7178.36,3944782
197,6/22/2021,6979.56,7189.7,6941.13,7123.48,5809271
198,6/21/2021,7022.96,7028.7,6891.92,6958,5277297
199,6/18/2021,6949.6,7062.86,6933.36,7010.78,5197576
200,6/17/2021,6863.5,7025.2,6862.1,6976.76,3198273
201,6/16/2021,6930,6950.44,6807.92,6893.74,3508622
202,6/15/2021,7017.22,7017.22,6865.6,6886.6,3104073
203,6/14/2021,6855.52,7049,6816.74,6998.46,4400222
204,6/11/2021,6860,6879.74,6828.92,6842.78,3123969
205,6/10/2021,6820.31,6862.94,6749.96,6821.78,4382928
206,6/9/2021,6923,6945.26,6785.1,6801.34,3055029
207,6/8/2021,6958,6983.48,6851.18,6893.46,2374037
208,6/7/2021,6900.8366,6953.8,6867.7,6925.24,2791932
209,6/4/2021,6888,7026.04,6873.3,6926.36,3160487
210,6/3/2021,6932.66,6953.24,6821.5,6852.02,3887445
211,6/2/2021,6997.48,7045.08,6941.48,6989.36,2268979
212,6/1/2021,7056.14,7075.74,6968.4202,6987.12,2482555
213,5/28/2021,7061.6,7164.64,7035.42,7039.34,2911297
214,5/27/2021,7025.2,7071.4,6979.56,7054.04,3253773
215,5/26/2021,7032.76,7057.96,7007,7033.04,2465303
216,5/25/2021,7084,7089.11,6989.08,7018.76,2699459
217,5/24/2021,7014.7,7059.5,6993.14,7040.6,2412595
218,5/21/2021,7043.68,7075.6,6961.64,6970.46,3322925
219,5/20/2021,6853.7,7037.8,6845.65,7023.38,3721218
220,5/19/2021,6742.75,6839.98,6699.56,6827.8,3349930
221,5/18/2021,6837.53,6908.6892,6806.653,6807.92,2350496
222,5/17/2021,6798.26,6897.94,6759.34,6845.16,2705249
223,5/14/2021,6830.04,6927.9,6812.26,6907.18,2882464
224,5/13/2021,6847.82,6870.85,6757.94,6813.24,2716561
225,5/12/2021,6815.62,6909.56,6757.8,6789.72,4121540
226,5/11/2021,6716.5,6971.86,6700.82,6931.12,4401000
227,5/10/2021,7028,7044.1,6805.54,6813.66,5131632
228,5/7/2021,7064.68,7119.7,7015.68,7053.76,3132786
229,5/6/2021,6943.86,6993.7,6879.18,6993.7,3783698
230,5/5/2021,7069.86,7108.9802,6924.82,6945.12,3129366
231,5/4/2021,7150.92,7162.82,6955.06,7044.52,4349502
232,5/3/2021,7177.1,7265.3,7072.8,7127.54,4091895
233,4/30/2021,7070,7203.7,7070,7188.58,4413242
234,4/29/2021,7106.4,7130.06,6986,7126,5127792
235,4/28/2021,7072.8,7117.53,7046.76,7091.28,3192983
236,4/27/2021,7176.68,7181.86,7064.1312,7077.7,3761327
237,4/26/2021,7094.64,7146.72,7042,7144.2,4388839
238,4/23/2021,7126.14,7135.8,7009.8,7077.7,7314659
239,4/22/2021,7193.48,7195.44,7007.7,7122.92,9061062
240,4/21/2021,7112,7216.44,7050.4014,7124.6,22897446
241,4/20/2021,7761.88,7889.84,7648.2,7693.98,11257648
242,4/19/2021,7656.6,7790.16,7637.42,7762.16,4288715
243,4/16/2021,7707.56,7727.72,7553.14,7651.56,3209075
244,4/15/2021,7618.38,7748.86,7597.24,7689.08,3139050
245,4/14/2021,7768.18,7768.18,7539.42,7560.28,3740294
246,4/13/2021,7798,7836.5,7704.2,7752.22,2720344
247,4/12/2021,7714.7,7811.72,7694.12,7738.92,2944060
248,4/9/2021,7737.66,7796.6,7659.54,7774.34,2894034
249,4/8/2021,7715.82,7796.586,7665.98,7764.12,4309829
250,4/7/2021,7609,7694.96,7580.3,7657.86,2151319
251,4/6/2021,7627.34,7758.31,7606.2,7623.42,3474205
252,4/5/2021,7560.14,7599.9,7409.22,7569.38,3355904
253,4/1/2021,7419.02,7567,7378.42,7551.88,3938637
254,3/31/2021,7219.45,7393.82,7216.16,7303.24,3503111
255,3/30/2021,7147.07,7201.74,7096.74,7187.46,2418129
256,3/29/2021,7079.24,7252,7061.6,7195.3,3330049
257,3/26/2021,7039.48,7122.08,6953.52,7112.7,3467797
258,3/25/2021,7237.86,7259.42,6958,7040.04,4926764
259,3/24/2021,7472.92,7481.88,7280,7291.34,4102211
260,3/23/2021,7418.18,7603.68,7411.6,7491.26,5583461
261,3/22/2021,7127.82,7410.34,7127.82,7323.54,3360587
262,3/19/2021,7069.44,7184.66,7022.82,7170.52,4386360
263,3/18/2021,7229.5426,7250.6,7053.9,7067.06,4096606
264,3/17/2021,7308,7397.1156,7200.2,7342.16,2817376
265,3/16/2021,7342.58,7467.88,7324.94,7336.42,3238888
266,3/15/2021,7228.48,7290.206,7112.42,7283.5,3485519
267,3/12/2021,7175,7371.14,7092.26,7252.28,3981743
268,3/11/2021,7170.8672,7423.29,7149.94,7322.84,4714469
269,3/10/2021,7189,7265.58,7059.5,7063.56,3771484
270,3/9/2021,7102.34,7183.54,7053.5094,7090.16,3470042
271,3/8/2021,7202.44,7263.76,6899.9,6906.62,3981758
272,3/5/2021,7167.72,7248.64,6983.0614,7229.46,5069973
273,3/4/2021,7301,7441,7107.52,7158.06,5034792
274,3/3/2021,7643.02,7672.07,7249.34,7289.8,5362443
275,3/2/2021,7746.76,7797.86,7644.28,7669.48,3042226
276,3/1/2021,7638.0276,7729.96,7588,7708.96,3042180
277,2/26/2021,7651.14,7743.26,7532,7543.9,3708255
278,2/25/2021,7703.78,7790.72,7500.5,7653.8,4090475
279,2/24/2021,7557.2,7795.8986,7546.91,7747.74,3245038
280,2/23/2021,7350.049,7679.56,7255.92,7646.1,4136532
281,2/22/2021,7489.86,7585.06,7431.06,7472.92,3061747
282,2/19/2021,7672,7685.86,7543.3848,7563.08,2841457
283,2/18/2021,7686,7700,7535.171,7675.08,2457604
284,2/17/2021,7713.86,7773.5,7602.42,7718.76,2057853
285,2/16/2021,7802.004,7890.82,7738.22,7801.92,2624097
286,2/12/2021,7797.16,7857.4986,7711.9,7791.28,2197128
287,2/11/2021,7902.188,7923.02,7759.08,7806.26,2730587
288,2/10/2021,7875,7933.1,7748.482,7890.26,3940210
289,2/9/2021,7644,7924,7602,7826.98,3685157
290,2/8/2021,7770,7770,7611.8,7670.88,2791721
291,2/5/2021,7731.64,7762.16,7636.6892,7711.06,2376175
292,2/4/2021,7557.34,7832.72,7525.14,7730.24,5164537
293,2/3/2021,7702.38,7706.72,7535.402,7552.3,3172288
294,2/2/2021,7588.14,7776.72,7545.09,7674.24,3717321
295,2/1/2021,7515.06,7630.84,7444.22,7546.56,3547507
296,1/29/2021,7532,7574,7422.52,7453.46,4325264
297,1/28/2021,7502.32,7744.0748,7430.36,7540.4,5968978
298,1/27/2021,7709.94,7789.8618,7220.22,7325.92,8670277
299,1/26/2021,7766.22,7951.86,7756.84,7867.02,5023847
300,1/25/2021,7938,7976.5,7681.1,7794.92,7207329
301,1/22/2021,8149.4,8175.86,7900.9,7912.38,7550822
302,1/21/2021,8154.3,8242.5,7985.6,8117.76,11840634
303,1/20/2021,7915.88,8306.0278,7796.04,8208.76,32637450
304,1/19/2021,7014,7129.5,6909.5978,7024.78,12315813
305,1/15/2021,7000,7088.48,6931.4,6971.72,5895788
306,1/14/2021,7102.9,7203,6994.12,7012.04,4177357
307,1/13/2021,6937.0168,7172.9588,6902.14,7109.06,5032099
308,1/12/2021,7000,7015.26,6799.3814,6919.5,5955729
309,1/11/2021,7109.76,7150.15,6971.3,6987.4,3812720
310,1/8/2021,7158.34,7185.36,7063.14,7145.6,2973949
311,1/7/2021,7115.92,7230.16,7089.88,7124.46,3686448
312,1/6/2021,7167.58,7183.3972,6993,7006.86,5346210
313,1/5/2021,7301.7,7374.92,7222.46,7291.2,3133872
314,1/4/2021,7546,7571.2,7211.19,7320.04,4444407
315,12/31/2020,7357.42,7637,7324.1028,7570.22,5392322
316,12/30/2020,7421.82,7465.605,7331.66,7344.26,1876286
317,12/29/2020,7278.6,7511.6692,7216.7214,7432.18,4022358
318,12/28/2020,7230.02,7331.24,7099.82,7267.68,2869734
319,12/24/2020,7211.68,7270.83,7170.9456,7195.58,1143952
320,12/23/2020,7346.64,7368.48,7198.8,7202.72,2393187
321,12/22/2020,7387.66,7425.6,7287,7382.62,1908529
322,12/21/2020,7420.7,7456.68,7296.1,7404.74,3893964
323,12/18/2020,7464.8,7509.18,7364.28,7482.3,4502692
324,12/17/2020,7406,7496.86,7370.16,7460.6,3193377
325,12/16/2020,7281.54,7383.32,7247.66,7347.62,3682392
326,12/15/2020,7259,7345.8,7189.84,7276.92,3398209
327,12/14/2020,7076.16,7338.2442,7016.52,7313.88,5770424
328,12/11/2020,6930,7046.76,6927.9,7045.08,3210928
329,12/10/2020,6923.84,7052.78,6900.74,7015.26,3018203
330,12/9/2020,7147.42,7203,6878.06,6910.4,4178768
331,12/8/2020,7250.6,7300.8726,7077.7,7177.24,4228950
332,12/7/2020,7000.14,7248.64,6968.78,7220.92,4289293
333,12/4/2020,6965,7063,6910.96,6976.34,3666243
334,12/3/2020,7041.86,7122.78,6944.56,6965.28,2826116
335,12/2/2020,7022.68,7095.13,6909,7047.32,3028358
336,12/1/2020,6892.7656,7132.58,6887.7368,7064.12,4904884
337,11/30/2020,6861.12,6895.7,6737.7492,6869.8,3530940
338,11/27/2020,6812.12,6905.5,6745.83,6879.04,2805762
339,11/25/2020,6791.82,6816.6,6704.866,6790,3598629
340,11/24/2020,6703.76,6776.7,6662.46,6760.32,3462363
341,11/23/2020,6866.44,6876.1,6661.76,6672.68,5416571
342,11/20/2020,6793.08,6926.64,6741.98,6835.36,4255924
343,11/19/2020,6748,6829.2,6726.58,6785.38,2254653
344,11/18/2020,6747.3,6840.54,6688.0968,6745.06,3629237
345,11/17/2020,6721.68,6825.14,6703.935,6728.82,3698082
346,11/16/2020,6720,6798.12,6682.2,6707.4,3953563
347,11/13/2020,6814.78,6845.16,6689.2,6759.76,3006510
348,11/12/2020,6874,6951.28,6725.957,6814.78,5071155
349,11/11/2020,6762,6883.52,6695.64,6870.64,5460532
350,11/10/2020,6593.3,6784.4,6487.74,6723.36,8306142
351,11/9/2020,6797.56,6941.9,6541.64,6587,10419676
352,11/6/2020,7210,7212.94,7035.14,7206.22,4236349
353,11/5/2020,7091.84,7262.2718,7048.3,7192.64,5372781
354,11/4/2020,6935.04,7108.22,6915.72,6957.3,5137330
355,11/3/2020,6789.02,6934.27,6702.64,6821.08,3690213
356,11/2/2020,6704.18,6808.2,6650,6777.68,4408193
357,10/30/2020,7028.14,7082.32,6610.94,6660.36,7813897
358,10/29/2020,6839,7194.5986,6710.76,7058.94,11120689
359,10/28/2020,6809.04,6916,6765.92,6807.36,5992731
360,10/27/2020,6860.14,6866.86,6761.02,6845.02,3627175
361,10/26/2020,6818.35,6955.48,6704.6,6835.36,6186087
362,10/23/2020,6833.54,6860.84,6738.9,6835.92,4927862
363,10/22/2020,6925.66,6931.96,6748,6793.22,6997922
364,10/21/2020,7014.42,7095.9,6835.5,6846.7,17405708
365,10/20/2020,7393.96,7472.92,7311.64,7355.88,10047175
366,10/19/2020,7518.98,7585.2,7355.32,7430.08,7567506
367,10/16/2020,7693,7760.62,7420.42,7431.06,6347363
368,10/15/2020,7637.28,7717.08,7491.4,7587.16,5113126
369,10/14/2020,7876.54,8014.86,7574,7580.3,9510081
370,10/13/2020,7567.84,7807.1,7520.8,7757.26,5602498
371,10/12/2020,7683.34,7725.34,7535.36,7557.34,5391074
372,10/9/2020,7529.6746,7619.92,7490,7552.16,4781259
373,10/8/2020,7468.72,7490,7338.1,7445.06,5386488
374,10/7/2020,7252,7510.86,7221.41,7485.24,7988683
375,10/6/2020,7262.08,7305.48,7058.24,7082.18,4199034
376,10/5/2020,7095.2,7293.86,7023.7958,7289.1,4088069
377,10/2/2020,7230.02,7369.1996,7037.8,7042.84,6071165
378,10/1/2020,7084.42,7413.7,7050.4,7385.14,8153710
379,9/30/2020,6895.98,7064.82,6849.7856,7000.42,4634111
380,9/29/2020,6853,6948.0152,6811.42,6908.72,3543193
381,9/28/2020,6847.5316,6888,6690.32,6869.1,4773497
382,9/25/2020,6641.46,6788.18,6552.3612,6760.32,3769436
383,9/24/2020,6587.42,6678,6549.48,6623.12,3727201
384,9/23/2020,6874.56,6874.56,6566,6588.54,3726423
385,9/22/2020,6846.14,6885.48,6709.64,6876.38,3482324
386,9/21/2020,6547.6922,6828.85,6528.48,6822.9,5457539
387,9/18/2020,6615.14,6711.6,6420.4,6579.44,6717711
388,9/17/2020,6652.24,6697.6,6485.78,6582.8,5379301
389,9/16/2020,6999.86,7065.24,6766.34,6774.04,4401412
390,9/15/2020,6776,6964.58,6742.82,6943.86,5336992
391,9/14/2020,6728.68,6845.86,6598.2014,6667.64,7359126
392,9/11/2020,6810.79,6912.22,6675.34,6748.42,5035200
393,9/10/2020,7046.9,7088.06,6703.76,6729.38,6240181
394,9/9/2020,7268.94,7280,6896.0402,7002.66,6848127
395,9/8/2020,6977.6,7308,6930,7098.28,5572684
396,9/4/2020,7282.52,7383.04,6803.72,7224.7,8270118
397,9/3/2020,7630,7756,7298.48,7360.5,9071089
398,9/2/2020,7752.92,7791,7523.166,7739.76,5886930
399,9/1/2020,7456.4,7803.453,7454.3,7791.7,9581907
400,8/31/2020,7296.24,7447.86,7246.12,7413.84,4941409
401,8/28/2020,7448,7546,7308,7334.46,4417517
402,8/27/2020,7528.85,7574,7297.4594,7367.78,9062912
403,8/26/2020,6895,7686.56,6889.05,7665.42,20373681
404,8/25/2020,6834.66,6894.58,6791.26,6868.12,5727721
405,8/24/2020,6936.1362,7014,6764.24,6843.34,4762183
406,8/21/2020,6950.44,6973.82,6860,6892.34,3921293
407,8/20/2020,6785.66,6985.16,6774.46,6970.6,5132480
408,8/19/2020,6915.02,6922.979,6769,6783.42,3156218
409,8/18/2020,6780.9,6934.2,6759.2,6886.18,3505518
410,8/17/2020,6778.66,6807.36,6707.4,6752.9,2409957
411,8/14/2020,6759.48,6836.55,6722.94,6757.52,2943487
412,8/13/2020,6697.6,6782.3,6670.3,6738.62,3008933
413,8/12/2020,6598.76,6754.86,6582.52,6656.58,5441243
414,8/11/2020,6716.5,6732.88,6531.7,6537.02,7329226
415,8/10/2020,6906.9,6964.4176,6700.7766,6767.32,4691185
416,8/7/2020,7076.3,7116.06,6813.52,6926.22,5910348
417,8/6/2020,7057.54,7151.48,6981.8,7127.12,3725861
418,8/5/2020,7121.52,7141.4294,7016.8,7029.54,4313526
419,8/4/2020,6981.1,7146.2104,6981.1,7134.96,5607968
420,8/3/2020,6872.04,7043.26,6863.22,6980.68,5876190
421,7/31/2020,6836.06,6927.2,6783,6844.32,5924310
422,7/30/2020,6729.9008,6836.9,6685.1414,6801.2,6608569
423,7/29/2020,6891.5,6928.88,6777.82,6782.72,6611769
424,7/28/2020,6944.28,6969.0978,6828.6414,6839.14,5986727
425,7/27/2020,6783.14,6956.88,6752.34,6939.1,7863069
426,7/24/2020,6562.78,6820.38,6545.56,6726.3,7746247
427,7/23/2020,6875.82,6886.6,6608.2814,6686.12,7722034
